open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2025-01-02 14:00:00,2.3912,2.4232,2.365,2.407,104739801.1,2025-01-02 14:59:59.999,250846715.44766,266503,50956181.2,122086987.50134,0
2025-01-02 15:00:00,2.4069,2.4097,2.3776,2.4044,65627013.2,2025-01-02 15:59:59.999,157089708.61848,187271,30749035.6,73606654.81224,0
2025-01-02 16:00:00,2.4043,2.4219,2.3938,2.4189,46655899.0,2025-01-02 16:59:59.999,112408648.2534,140808,21337675.3,51417696.4623,0
2025-01-02 17:00:00,2.4188,2.4386,2.3758,2.3955,92524776.1,2025-01-02 17:59:59.999,222787716.86402,223298,47138627.5,113498581.14708,0
2025-01-02 18:00:00,2.3956,2.4139,2.3849,2.4066,42148928.1,2025-01-02 18:59:59.999,101156061.12341,120901,21151254.0,50759474.06915,0
2025-01-02 19:00:00,2.4067,2.415,2.3875,2.3877,26609154.0,2025-01-02 19:59:59.999,63881140.6888,90159,12807014.7,30747740.81525,0
2025-01-02 20:00:00,2.3878,2.3975,2.3656,2.3835,42109737.9,2025-01-02 20:59:59.999,100259542.03462,107937,19671015.9,46838645.91825,0
2025-01-02 21:00:00,2.3836,2.3878,2.3725,2.3866,20872370.1,2025-01-02 21:59:59.999,49686667.48557,72786,11217910.9,26704305.74785,0
2025-01-02 22:00:00,2.3865,2.4112,2.3843,2.4053,26380706.4,2025-01-02 22:59:59.999,63245353.74452,83652,13234536.6,31727774.73234,0
2025-01-02 23:00:00,2.4053,2.4145,2.3977,2.4025,19922693.0,2025-01-02 23:59:59.999,47921093.61656,73570,8741987.0,21031308.21248,0
2025-01-03 00:00:00,2.4026,2.4191,2.398,2.4113,29414731.6,2025-01-03 00:59:59.999,70920364.96691,97889,13787273.2,33242323.00966,0
2025-01-03 01:00:00,2.4113,2.4381,2.3963,2.4236,57519124.4,2025-01-03 01:59:59.999,139144268.82238,137912,28939128.6,70030118.16843,0
2025-01-03 02:00:00,2.4236,2.4657,2.4178,2.4475,81199787.6,2025-01-03 02:59:59.999,198534213.47705,181765,45740191.1,111803528.68112,0
2025-01-03 03:00:00,2.4474,2.4748,2.4366,2.4683,57701654.9,2025-01-03 03:59:59.999,141713577.72641,144135,29264494.1,71870028.57563,0
2025-01-03 04:00:00,2.4683,2.4683,2.4364,2.4425,49831198.5,2025-01-03 04:59:59.999,122120085.29818,122179,24327668.2,59621988.51887,0
2025-01-03 05:00:00,2.4425,2.4453,2.4199,2.4293,49439093.7,2025-01-03 05:59:59.999,120158770.7254,109846,23908518.9,58115792.54321,0
2025-01-03 06:00:00,2.4292,2.4536,2.4292,2.444,42125991.5,2025-01-03 06:59:59.999,102947415.29254,106599,20799019.2,50832966.60667,0
2025-01-03 07:00:00,2.4439,2.4462,2.4042,2.415,63111186.7,2025-01-03 07:59:59.999,152623855.01862,144495,31618275.0,76469047.6788,0
